Emocion, Mano Izquierda, Mano Derecha, Pierna Izquierda, Pierna Derecha, Cabeza, Direccion de vista, Apertura mano Izq, Apertura mano Der,Distancia,
Sad,(-1.4/ 1.1/ -0.5), (-0.6/ 1.2/ -0.4), (-1.0/ 0.1/ -0.5), (-0.9/ 0.1/ -0.3), (-0.9/ 1.5/ -0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,44.04763
Neutral,(-2.5/ 1.0/ 0.6), (-1.9/ 1.0/ 1.0), (-2.4/ 0.1/ 1.0), (-2.2/ 0.1/ 0.9), (-2.4/ 1.5/ 1.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,168.5438
Neutral,(-2.6/ 1.0/ 0.5), (-2.0/ 1.0/ 1.0), (-2.4/ 0.1/ 1.0), (-2.2/ 0.1/ 0.9), (-2.4/ 1.5/ 1.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,170.7122
Neutral,(-2.5/ 1.0/ 0.6), (-2.0/ 1.0/ 1.1), (-2.4/ 0.1/ 1.0), (-2.2/ 0.1/ 1.1), (-2.4/ 1.5/ 1.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,171.4852
Neutral,(-2.5/ 1.0/ 0.6), (-2.0/ 1.0/ 1.1), (-2.4/ 0.1/ 1.0), (-2.2/ 0.1/ 1.0), (-2.4/ 1.5/ 1.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,171.6167
Neutral,(-2.5/ 1.0/ 0.6), (-2.0/ 1.0/ 1.1), (-2.4/ 0.1/ 1.0), (-2.2/ 0.1/ 1.0), (-2.4/ 1.5/ 1.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,171.6586
Neutral,(-2.5/ 1.0/ 0.6), (-2.0/ 1.0/ 1.1), (-2.4/ 0.1/ 1.0), (-2.2/ 0.1/ 1.0), (-2.4/ 1.5/ 1.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,171.5267
Neutral,(-2.5/ 1.0/ 0.5), (-2.0/ 1.0/ 1.1), (-2.4/ 0.1/ 1.0), (-2.2/ 0.1/ 1.1), (-2.4/ 1.5/ 1.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,171.9134
Neutral,(-2.4/ 1.0/ 0.6), (-2.0/ 1.0/ 1.2), (-2.4/ 0.1/ 1.0), (-2.2/ 0.1/ 1.1), (-2.4/ 1.5/ 1.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,171.9249
Neutral,(-2.3/ 1.1/ 0.6), (-2.0/ 1.0/ 1.3), (-2.4/ 0.1/ 1.1), (-2.2/ 0.1/ 1.1), (-2.4/ 1.5/ 1.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,172.5047
Neutral,(-2.3/ 1.0/ 0.6), (-2.0/ 1.0/ 1.3), (-2.4/ 0.1/ 1.1), (-2.2/ 0.1/ 1.1), (-2.4/ 1.5/ 1.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,172.6648

CAMINO 3
--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3
Neutral,(-2.3/ 1.0/ 0.6), (-2.0/ 1.0/ 1.3), (-2.4/ 0.1/ 1.1), (-2.2/ 0.1/ 1.1), (-2.4/ 1.5/ 1.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,172.8864

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3

CAMINO 3
Neutral,(-2.4/ 1.0/ 0.6), (-2.0/ 1.0/ 1.3), (-2.4/ 0.1/ 1.1), (-2.2/ 0.1/ 1.1), (-2.4/ 1.5/ 1.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,173.395

CAMINO 3
Neutral,(-2.4/ 1.1/ 0.7), (-2.0/ 1.0/ 1.3), (-2.4/ 0.1/ 1.1), (-2.2/ 0.1/ 1.1), (-2.4/ 1.5/ 1.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,173.8551
Neutral,(-2.5/ 1.0/ 0.6), (-2.0/ 1.0/ 1.2), (-2.5/ 0.1/ 1.1), (-2.2/ 0.1/ 1.1), (-2.4/ 1.5/ 1.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,175.9347
Neutral,(-2.5/ 1.1/ 0.6), (-2.0/ 1.0/ 1.2), (-2.5/ 0.1/ 1.1), (-2.3/ 0.1/ 1.1), (-2.5/ 1.5/ 1.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,177.6068
Neutral,(-2.6/ 1.1/ 0.6), (-2.0/ 1.0/ 1.2), (-2.5/ 0.1/ 1.1), (-2.3/ 0.1/ 1.1), (-2.4/ 1.5/ 1.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,177.5848
Neutral,(-2.6/ 1.0/ 0.7), (-2.0/ 1.0/ 1.2), (-2.5/ 0.1/ 1.1), (-2.3/ 0.1/ 1.1), (-2.4/ 1.5/ 1.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,177.6688
Neutral,(-2.6/ 1.0/ 0.7), (-2.0/ 1.0/ 1.2), (-2.5/ 0.1/ 1.1), (-2.3/ 0.1/ 1.1), (-2.4/ 1.5/ 1.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,177.6455
Neutral,(-2.6/ 1.0/ 0.7), (-2.0/ 1.0/ 1.2), (-2.4/ 0.1/ 1.1), (-2.3/ 0.1/ 1.1), (-2.5/ 1.5/ 1.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,177.7973
Neutral,(-2.6/ 1.0/ 0.7), (-2.0/ 1.0/ 1.2), (-2.4/ 0.1/ 1.1), (-2.3/ 0.1/ 1.1), (-2.5/ 1.5/ 1.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,177.9331
Neutral,(-2.6/ 1.0/ 0.7), (-2.0/ 1.0/ 1.2), (-2.4/ 0.1/ 1.1), (-2.3/ 0.1/ 1.1), (-2.4/ 1.5/ 1.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,178.0532
Neutral,(-2.6/ 1.0/ 0.7), (-2.0/ 1.0/ 1.2), (-2.4/ 0.1/ 1.1), (-2.3/ 0.1/ 1.1), (-2.4/ 1.5/ 1.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,178.1768
--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------
Tiempo en resolver la situación: 64,64 segundos
