Emocion, Mano Izquierda, Mano Derecha, Pierna Izquierda, Pierna Derecha, Cabeza, Direccion de vista, Apertura mano Izq, Apertura mano Der,Distancia,
Sad,(-0.1/ 1.1/ -0.6), (-0.2/ 1.2/ -0.7), (-0.1/ 0.1/ -0.6), (-0.2/ 0.1/ -0.7), (-0.1/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,32.45514
Sad,(0.5/ 1.2/ -1.9), (0.2/ 1.1/ -1.5), (0.2/ 0.1/ -1.6), (0.1/ 0.1/ -1.3), (0.2/ 1.5/ -1.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,83.26141
Sad,(0.3/ 1.2/ -1.9), (0.3/ 1.1/ -1.5), (0.2/ 0.1/ -1.6), (0.2/ 0.1/ -1.2), (0.2/ 1.5/ -1.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,80.11493
Sad,(0.2/ 1.2/ -1.8), (0.2/ 1.1/ -1.4), (0.2/ 0.1/ -1.6), (0.3/ 0.1/ -1.2), (0.1/ 1.5/ -1.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,76.84026
Sad,(0.4/ 1.2/ -1.7), (0.2/ 1.1/ -1.3), (0.4/ 0.1/ -1.5), (0.3/ 0.1/ -1.2), (0.2/ 1.5/ -1.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,71.52956
Sad,(0.5/ 1.2/ -1.7), (0.3/ 1.1/ -1.4), (0.4/ 0.1/ -1.4), (0.3/ 0.1/ -1.2), (0.3/ 1.5/ -1.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,70.92319
Sad,(0.7/ 1.2/ -1.7), (0.4/ 1.1/ -1.4), (0.4/ 0.1/ -1.5), (0.3/ 0.1/ -1.2), (0.4/ 1.5/ -1.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,71.19431
Sad,(0.7/ 1.2/ -1.8), (0.4/ 1.1/ -1.4), (0.4/ 0.1/ -1.5), (0.3/ 0.1/ -1.3), (0.4/ 1.5/ -1.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,72.63651
Sad,(0.6/ 1.2/ -1.7), (0.4/ 1.1/ -1.4), (0.4/ 0.1/ -1.5), (0.3/ 0.1/ -1.3), (0.4/ 1.5/ -1.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,72.70354
Sad,(0.6/ 1.2/ -1.7), (0.4/ 1.1/ -1.4), (0.4/ 0.1/ -1.4), (0.3/ 0.1/ -1.3), (0.4/ 1.5/ -1.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,72.69929
Sad,(0.7/ 1.2/ -1.7), (0.4/ 1.1/ -1.4), (0.4/ 0.1/ -1.4), (0.3/ 0.1/ -1.3), (0.4/ 1.5/ -1.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,72.02049
Sad,(0.6/ 1.2/ -1.7), (0.4/ 1.1/ -1.4), (0.4/ 0.1/ -1.4), (0.3/ 0.1/ -1.3), (0.4/ 1.5/ -1.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,71.79796
Sad,(0.6/ 1.2/ -1.7), (0.4/ 1.1/ -1.4), (0.4/ 0.1/ -1.4), (0.3/ 0.1/ -1.3), (0.4/ 1.5/ -1.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,71.9308
Sad,(0.7/ 1.2/ -1.6), (0.3/ 1.1/ -1.4), (0.4/ 0.1/ -1.4), (0.3/ 0.1/ -1.3), (0.4/ 1.5/ -1.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,71.78175
Sad,(0.6/ 1.2/ -1.7), (0.3/ 1.1/ -1.4), (0.4/ 0.1/ -1.4), (0.3/ 0.1/ -1.3), (0.4/ 1.5/ -1.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,72.22054
Sad,(0.7/ 1.2/ -1.7), (0.3/ 1.1/ -1.4), (0.4/ 0.1/ -1.4), (0.3/ 0.1/ -1.3), (0.4/ 1.5/ -1.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,71.39039
Sad,(0.8/ 1.2/ -1.7), (0.2/ 1.1/ -1.5), (0.4/ 0.1/ -1.4), (0.3/ 0.1/ -1.2), (0.4/ 1.5/ -1.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,73.81023
Sad,(0.7/ 1.2/ -1.6), (0.2/ 1.1/ -1.5), (0.4/ 0.1/ -1.4), (0.5/ 0.1/ -1.1), (0.4/ 1.5/ -1.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,68.53911
Sad,(0.6/ 1.2/ -1.6), (0.2/ 1.1/ -1.4), (0.4/ 0.1/ -1.4), (0.5/ 0.1/ -1.1), (0.4/ 1.5/ -1.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,65.70274
Sad,(0.5/ 1.2/ -1.6), (0.1/ 1.1/ -1.3), (0.4/ 0.1/ -1.4), (0.5/ 0.1/ -1.1), (0.3/ 1.5/ -1.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,64.31107
--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------
Tiempo en resolver la situación: 64,41 segundos

Entre el comienzo de la clase y el desarrollo de la situación crítica el tono de voz se vio modificado un 21,10596 %
No se ha detectado ninguna palabra
