Emocion, Mano Izquierda, Mano Derecha, Pierna Izquierda, Pierna Derecha, Cabeza, Direccion de vista, Apertura mano Izq, Apertura mano Der,Distancia,
Sad,(-2.0/ 0.8/ -0.2), (-1.7/ 1.1/ -0.5), (-2.0/ 0.1/ -0.5), (-2.1/ 0.1/ -0.6), (-2.0/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,110.5902
Sad,(-4.3/ 1.0/ -4.3), (-4.2/ 1.1/ -3.6), (-3.9/ 0.1/ -4.1), (-4.0/ 0.1/ -3.9), (-4.0/ 1.4/ -4.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,365.0062
Sad,(-4.3/ 1.1/ -4.2), (-4.1/ 1.0/ -3.5), (-3.7/ 0.2/ -3.8), (-4.0/ 0.1/ -3.9), (-4.0/ 1.5/ -3.9), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,354.9448
Sad,(-4.2/ 1.1/ -4.1), (-4.0/ 1.0/ -3.5), (-3.6/ 0.1/ -3.7), (-4.0/ 0.1/ -3.9), (-3.9/ 1.4/ -3.9), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,349.0501
Sad,(-4.1/ 1.1/ -4.1), (-3.9/ 1.1/ -3.4), (-3.6/ 0.1/ -3.7), (-4.0/ 0.1/ -3.7), (-3.8/ 1.5/ -3.9), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,343.5281
Sad,(-4.1/ 1.0/ -4.1), (-4.0/ 1.1/ -3.4), (-3.6/ 0.1/ -3.7), (-3.8/ 0.2/ -3.5), (-3.8/ 1.5/ -3.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,338.9308
Sad,(-4.0/ 1.0/ -4.0), (-4.1/ 1.0/ -3.3), (-3.7/ 0.1/ -3.7), (-3.8/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,337.3082
Sad,(-4.0/ 1.0/ -3.9), (-4.1/ 1.0/ -3.3), (-3.7/ 0.1/ -3.7), (-3.8/ 0.1/ -3.5), (-3.8/ 1.4/ -3.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,335.5039
Sad,(-4.0/ 1.0/ -3.9), (-4.1/ 1.0/ -3.3), (-3.7/ 0.1/ -3.7), (-3.8/ 0.1/ -3.5), (-3.8/ 1.4/ -3.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,336.1398
Sad,(-3.9/ 1.0/ -4.0), (-4.0/ 1.0/ -3.3), (-3.7/ 0.1/ -3.7), (-3.8/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,335.062
Sad,(-3.9/ 1.0/ -4.0), (-4.0/ 1.0/ -3.3), (-3.7/ 0.1/ -3.7), (-3.8/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,334.3073
Sad,(-3.9/ 1.0/ -4.0), (-4.0/ 1.0/ -3.3), (-3.7/ 0.1/ -3.7), (-3.8/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,335.0928
Sad,(-3.9/ 1.0/ -4.0), (-4.0/ 1.0/ -3.3), (-3.7/ 0.1/ -3.7), (-3.8/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,334.1227
Sad,(-3.9/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.7/ 0.1/ -3.7), (-3.8/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,333.0644
Sad,(-3.9/ 1.0/ -4.0), (-4.0/ 1.0/ -3.3), (-3.7/ 0.1/ -3.7), (-3.8/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,334.9149
Sad,(-3.9/ 1.0/ -4.0), (-4.0/ 1.0/ -3.3), (-3.7/ 0.1/ -3.7), (-3.8/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,335.8909
Sad,(-3.9/ 1.0/ -4.0), (-4.0/ 1.0/ -3.3), (-3.7/ 0.1/ -3.7), (-3.8/ 0.1/ -3.5), (-3.8/ 1.4/ -3.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,333.8304
Sad,(-3.9/ 1.0/ -4.0), (-4.0/ 1.0/ -3.2), (-3.7/ 0.1/ -3.7), (-3.8/ 0.1/ -3.5), (-3.8/ 1.4/ -3.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,333.0457
Sad,(-4.0/ 1.0/ -3.9), (-4.0/ 1.0/ -3.2), (-3.7/ 0.1/ -3.7), (-3.8/ 0.1/ -3.5), (-3.8/ 1.5/ -3.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,334.0635
Sad,(-4.0/ 1.0/ -3.9), (-4.0/ 1.0/ -3.2), (-3.9/ 0.1/ -3.4), (-3.8/ 0.1/ -3.5), (-3.9/ 1.5/ -3.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,333.0256
Sad,(-4.1/ 1.0/ -3.8), (-4.2/ 1.0/ -3.1), (-3.9/ 0.1/ -3.4), (-3.8/ 0.1/ -3.5), (-3.9/ 1.5/ -3.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,335.5603
Sad,(-4.2/ 1.0/ -3.8), (-4.3/ 1.0/ -3.1), (-3.9/ 0.1/ -3.4), (-3.9/ 0.2/ -3.3), (-4.0/ 1.5/ -3.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,337.1468
Sad,(-4.2/ 1.0/ -3.7), (-4.3/ 1.0/ -3.0), (-3.9/ 0.1/ -3.4), (-4.1/ 0.1/ -3.2), (-4.0/ 1.5/ -3.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,335.4363
Sad,(-4.3/ 1.0/ -3.5), (-4.1/ 1.1/ -2.8), (-3.8/ 0.1/ -3.3), (-4.1/ 0.1/ -3.2), (-4.1/ 1.4/ -3.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,328.5673
Sad,(-4.3/ 1.0/ -3.6), (-4.1/ 1.1/ -2.8), (-3.8/ 0.1/ -3.3), (-4.1/ 0.1/ -3.2), (-4.1/ 1.4/ -3.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,329.3046
Sad,(-4.3/ 1.0/ -3.5), (-4.3/ 1.0/ -2.9), (-3.8/ 0.1/ -3.3), (-4.1/ 0.1/ -3.2), (-4.1/ 1.4/ -3.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,331.9465
Sad,(-4.2/ 1.0/ -3.6), (-4.4/ 1.0/ -3.0), (-3.8/ 0.1/ -3.3), (-4.1/ 0.1/ -3.2), (-4.1/ 1.4/ -3.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,334.1624
Sad,(-4.1/ 1.0/ -3.6), (-4.2/ 1.0/ -2.9), (-3.9/ 0.1/ -3.3), (-4.1/ 0.1/ -3.2), (-4.0/ 1.4/ -3.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,330.8061
Sad,(-4.1/ 1.0/ -3.6), (-4.2/ 1.0/ -2.9), (-3.9/ 0.1/ -3.3), (-4.1/ 0.1/ -3.2), (-4.0/ 1.4/ -3.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,330.6198
Sad,(-4.2/ 1.0/ -3.6), (-4.2/ 1.0/ -2.9), (-3.9/ 0.1/ -3.3), (-4.1/ 0.1/ -3.2), (-4.0/ 1.4/ -3.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,330.7085
Sad,(-4.1/ 1.0/ -3.6), (-4.3/ 1.0/ -2.9), (-3.9/ 0.1/ -3.3), (-4.1/ 0.1/ -3.2), (-4.1/ 1.4/ -3.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,330.9263
Sad,(-4.0/ 1.0/ -3.6), (-4.4/ 0.9/ -3.1), (-3.8/ 0.1/ -3.3), (-4.0/ 0.1/ -3.2), (-4.1/ 1.4/ -3.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,331.395
Sad,(-3.8/ 1.0/ -3.7), (-4.3/ 0.9/ -3.4), (-3.9/ 0.1/ -3.3), (-4.0/ 0.1/ -3.2), (-3.9/ 1.4/ -3.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,331.2
Sad,(-3.6/ 1.0/ -3.8), (-4.2/ 0.9/ -3.5), (-3.9/ 0.1/ -3.3), (-3.9/ 0.1/ -3.6), (-3.8/ 1.4/ -3.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.3337
Sad,(-3.7/ 1.0/ -4.0), (-4.3/ 1.0/ -3.7), (-3.8/ 0.1/ -3.3), (-3.9/ 0.1/ -3.7), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,341.2805

CAMINO 3
--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------
Sad,(-3.7/ 1.0/ -4.1), (-4.3/ 1.0/ -3.8), (-3.6/ 0.1/ -3.7), (-3.9/ 0.1/ -3.7), (-3.8/ 1.4/ -3.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,346.1052
Sad,(-3.7/ 1.0/ -4.2), (-4.0/ 1.0/ -3.6), (-3.6/ 0.1/ -3.7), (-3.8/ 0.1/ -3.7), (-3.7/ 1.4/ -3.9), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,342.3602
Sad,(-3.9/ 1.0/ -4.2), (-3.9/ 1.1/ -3.4), (-3.6/ 0.1/ -3.7), (-3.8/ 0.2/ -3.6), (-3.7/ 1.5/ -3.9), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,336.5832
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
Sad,(-4.0/ 1.0/ -4.0), (-3.9/ 1.0/ -3.2), (-3.6/ 0.1/ -3.7), (-3.7/ 0.1/ -3.5), (-3.8/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,332.837
--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------
Tiempo en resolver la situación: 84,44 segundos

Entre el comienzo de la clase y el desarrollo de la situación crítica el tono de voz se vio modificado un 171,8475 %
No se ha detectado ninguna palabra
