Emocion, Mano Izquierda, Mano Derecha, Pierna Izquierda, Pierna Derecha, Cabeza, Direccion de vista, Apertura mano Izq, Apertura mano Der,Distancia,
Sad,(-0.4/ 1.1/ -0.4), (-0.4/ 1.1/ -0.6), (-0.5/ 0.1/ -0.6), (-0.5/ 0.1/ -0.7), (-0.5/ 1.5/ -0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,21.31923
Sad,(-1.8/ 1.1/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,89.36817
Sad,(-1.9/ 1.1/ -0.6), (-1.6/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,89.25238
Sad,(-1.9/ 1.1/ -0.6), (-1.6/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,89.57472
Sad,(-1.8/ 1.1/ -0.6), (-1.6/ 1.0/ 0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,89.74412
Sad,(-1.8/ 1.1/ -0.6), (-1.6/ 1.0/ 0.0), (-1.7/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.50882
Sad,(-1.9/ 1.1/ -0.5), (-1.4/ 1.1/ 0.1), (-1.7/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.03439
Sad,(-1.9/ 1.1/ -0.5), (-1.5/ 1.0/ 0.0), (-1.7/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.3933
Sad,(-1.9/ 1.1/ -0.7), (-1.6/ 1.1/ 0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.95644
Sad,(-1.9/ 1.0/ -0.6), (-1.6/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.59827
Sad,(-1.9/ 1.1/ -0.7), (-1.6/ 1.1/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,92.40725
Sad,(-1.9/ 1.1/ -0.7), (-1.6/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.62696
Sad,(-1.9/ 1.0/ -0.6), (-1.7/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,92.37264
Sad,(-1.8/ 1.1/ -0.7), (-1.6/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.28983
Sad,(-1.9/ 1.0/ -0.7), (-1.6/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.96004
Sad,(-1.9/ 1.0/ -0.7), (-1.6/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.99272
Sad,(-1.9/ 1.0/ -0.7), (-1.6/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.93087
Sad,(-1.8/ 1.0/ -0.7), (-1.6/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.69048
Sad,(-1.9/ 1.0/ -0.7), (-1.7/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.98519
Sad,(-1.9/ 1.0/ -0.7), (-1.7/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,92.00348
Sad,(-1.9/ 1.0/ -0.7), (-1.7/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.99651
Sad,(-1.9/ 1.0/ -0.7), (-1.7/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.91986
Sad,(-1.9/ 1.0/ -0.7), (-1.7/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.85513
Sad,(-1.8/ 1.0/ -0.8), (-1.7/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.45433
Sad,(-1.7/ 1.0/ -0.7), (-1.8/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.79169
Sad,(-1.7/ 1.1/ -0.9), (-1.7/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.55631
Sad,(-1.8/ 1.1/ -0.8), (-1.7/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.76918
Sad,(-1.8/ 1.0/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,92.04119
Sad,(-1.8/ 1.0/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.75967
Sad,(-1.8/ 1.0/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.7474
Sad,(-1.8/ 1.0/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.45631
Sad,(-1.7/ 1.1/ -0.8), (-1.8/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.69843
Sad,(-1.5/ 1.1/ -0.9), (-1.8/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,88.94592
Sad,(-1.6/ 1.0/ -0.8), (-1.9/ 1.0/ -0.2), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.78341
Sad,(-1.5/ 1.0/ -0.7), (-1.9/ 1.0/ -0.2), (-1.7/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,89.35183
Sad,(-1.5/ 1.0/ -0.7), (-1.9/ 1.0/ -0.3), (-1.7/ 0.1/ -0.4), (-1.4/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,88.78054
Sad,(-1.5/ 1.0/ -0.7), (-1.9/ 1.0/ -0.3), (-1.7/ 0.1/ -0.4), (-1.4/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,88.1625
Sad,(-1.5/ 1.0/ -0.7), (-1.9/ 1.0/ -0.3), (-1.7/ 0.1/ -0.4), (-1.4/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,88.09187
Sad,(-1.6/ 1.0/ -0.7), (-1.8/ 1.0/ -0.2), (-1.7/ 0.1/ -0.4), (-1.4/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,89.06221
Sad,(-1.8/ 1.0/ -0.7), (-1.7/ 1.0/ -0.1), (-1.7/ 0.1/ -0.4), (-1.4/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.86395
Sad,(-1.8/ 1.0/ -0.6), (-1.7/ 1.0/ -0.1), (-1.7/ 0.1/ -0.4), (-1.4/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.73373
Sad,(-1.8/ 1.0/ -0.7), (-1.7/ 1.0/ -0.1), (-1.7/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.79478
Sad,(-1.6/ 1.0/ -0.8), (-1.8/ 1.0/ -0.2), (-1.7/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,89.15002
Sad,(-1.6/ 1.0/ -0.8), (-1.8/ 1.0/ -0.2), (-1.7/ 0.1/ -0.4), (-1.4/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,88.52039
Sad,(-1.6/ 1.0/ -0.7), (-1.8/ 1.0/ -0.2), (-1.7/ 0.1/ -0.4), (-1.4/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,88.7632
Sad,(-1.7/ 1.0/ -0.7), (-1.8/ 1.0/ -0.2), (-1.7/ 0.1/ -0.4), (-1.4/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,88.80813
Sad,(-1.8/ 1.0/ -0.7), (-1.7/ 1.0/ -0.1), (-1.7/ 0.1/ -0.4), (-1.4/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,89.10883
Sad,(-1.8/ 1.0/ -0.7), (-1.6/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,89.58184
Sad,(-1.8/ 1.0/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.09491
Sad,(-1.8/ 1.0/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.12531
Sad,(-1.8/ 1.0/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.13483
Sad,(-1.8/ 1.0/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.30135
Sad,(-1.8/ 1.0/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.36667
Sad,(-1.8/ 1.0/ -0.6), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.46925
Sad,(-1.9/ 1.0/ -0.6), (-1.6/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.47106
Sad,(-1.9/ 1.0/ -0.6), (-1.6/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.05212
Sad,(-1.9/ 1.0/ -0.6), (-1.6/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,89.52236
--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------
Sad,(-1.9/ 1.0/ -0.6), (-1.6/ 1.0/ 0.0), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,89.45905
Sad,(-1.9/ 1.0/ -0.6), (-1.6/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,89.4924
Sad,(-1.8/ 1.0/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,89.68984
Sad,(-1.6/ 1.0/ -0.7), (-1.9/ 1.0/ -0.1), (-1.7/ 0.1/ -0.5), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,92.31739
Sad,(-1.6/ 1.0/ -0.8), (-1.9/ 1.0/ -0.3), (-1.6/ 0.1/ -0.5), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.45766
Sad,(-1.6/ 1.0/ -0.9), (-1.9/ 1.0/ -0.4), (-1.6/ 0.1/ -0.5), (-1.5/ 0.1/ -0.5), (-1.5/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,89.26341
Sad,(-1.5/ 1.0/ -0.9), (-1.9/ 1.0/ -0.4), (-1.6/ 0.1/ -0.5), (-1.5/ 0.1/ -0.5), (-1.5/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,89.60036
Sad,(-1.6/ 1.0/ -0.8), (-1.9/ 1.0/ -0.4), (-1.6/ 0.1/ -0.5), (-1.5/ 0.1/ -0.5), (-1.6/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.79117
Sad,(-1.6/ 1.0/ -0.8), (-1.9/ 1.0/ -0.4), (-1.6/ 0.1/ -0.5), (-1.5/ 0.1/ -0.5), (-1.6/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.29819
Sad,(-1.6/ 1.0/ -0.8), (-1.9/ 1.0/ -0.5), (-1.6/ 0.1/ -0.5), (-1.5/ 0.1/ -0.5), (-1.6/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,89.24225
--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------
Tiempo en resolver la situación: 86,81 segundos

Entre el comienzo de la clase y el desarrollo de la situación crítica el tono de voz se vio modificado un 0 %
Se ha reconocido: Fondo
